,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2020-02-20,29219.98046875,3373.22998046875,9750.9697265625,29219.98046875,3373.22998046875,9750.9697265625,29368.44921875,3389.14990234375,9820.8603515625,28959.650390625,3341.02001953125,9636.9404296875,29296.25,3380.449951171875,9799.2001953125,287780000,4019180000,2745730000
2020-02-21,28992.41015625,3337.75,9576.58984375,28992.41015625,3337.75,9576.58984375,29146.529296875,3360.760009765625,9715.9501953125,28892.69921875,3328.449951171875,9542.330078125,29146.529296875,3360.5,9708.009765625,311210000,3908780000,2750160000
2020-02-24,27960.80078125,3225.889892578125,9221.2802734375,27960.80078125,3225.889892578125,9221.2802734375,28402.9296875,3259.81005859375,9322.8798828125,27912.439453125,3214.64990234375,9166.009765625,28402.9296875,3257.610107421875,9188.4404296875,452580000,4851160000,3188590000
2020-02-25,27081.359375,3128.2099609375,8965.6103515625,27081.359375,3128.2099609375,8965.6103515625,28149.19921875,3246.989990234375,9315.259765625,26997.619140625,3118.77001953125,8940.490234375,28037.650390625,3238.93994140625,9301.2001953125,513270000,5596760000,3595520000
2020-02-26,26957.58984375,3116.389892578125,8980.7802734375,26957.58984375,3116.389892578125,8980.7802734375,27542.779296875,3182.510009765625,9148.3203125,26890.970703125,3108.989990234375,8927.7998046875,27159.4609375,3139.89990234375,9011.5498046875,472450000,5484650000,3587950000
2020-02-27,25766.640625,2978.760009765625,8566.48046875,25766.640625,2978.760009765625,8566.48046875,26775.310546875,3097.070068359375,8904.1103515625,25752.8203125,2977.389892578125,8562.0498046875,26526.0,3062.5400390625,8744.0302734375,664980000,7064710000,4559900000
2020-02-28,25409.359375,2954.219970703125,8567.3701171875,25409.359375,2954.219970703125,8567.3701171875,25494.240234375,2959.719970703125,8591.8203125,24681.009765625,2855.840087890625,8264.16015625,25270.830078125,2916.89990234375,8269.740234375,915990000,8569570000,5320020000
2020-03-02,26703.3203125,3090.22998046875,8952.169921875,26703.3203125,3090.22998046875,8952.169921875,26706.169921875,3090.9599609375,8952.8095703125,25391.9609375,2945.18994140625,8543.349609375,25590.509765625,2974.280029296875,8667.1396484375,637200000,6381330000,4249020000
2020-03-03,25917.41015625,3003.3701171875,8684.08984375,25917.41015625,3003.3701171875,8684.08984375,27084.58984375,3136.719970703125,9070.3203125,25706.279296875,2976.6298828125,8602.8896484375,26762.470703125,3096.4599609375,8965.099609375,647080000,6376510000,4336700000
2020-03-04,27090.859375,3130.1201171875,9018.08984375,27090.859375,3130.1201171875,9018.08984375,27102.33984375,3130.969970703125,9019.9599609375,26286.310546875,3034.3798828125,8757.66015625,26383.6796875,3045.75,8834.099609375,457590000,5073020000,3634760000
2020-03-05,26121.279296875,3023.93994140625,8738.58984375,26121.279296875,3023.93994140625,8738.58984375,26671.919921875,3083.0400390625,8921.080078125,25943.330078125,2999.830078125,8677.3896484375,26671.919921875,3075.699951171875,8790.08984375,477370000,5579290000,3763860000
2020-03-06,25864.779296875,2972.3701171875,8575.6201171875,25864.779296875,2972.3701171875,8575.6201171875,25994.380859375,2985.929931640625,8612.3603515625,25226.619140625,2901.5400390625,8375.1298828125,25457.2109375,2954.199951171875,8469.01953125,599780000,6555240000,4292730000
2020-03-09,23851.01953125,2746.56005859375,7950.68017578125,23851.01953125,2746.56005859375,7950.68017578125,24992.359375,2863.889892578125,8243.3095703125,23706.0703125,2734.429931640625,7943.16015625,24992.359375,2863.889892578125,7957.93017578125,750430000,8441290000,4554110000
2020-03-10,25018.16015625,2882.22998046875,8344.25,25018.16015625,2882.22998046875,8344.25,25020.990234375,2882.590087890625,8347.400390625,23690.33984375,2734.0,7930.43017578125,24453.0,2813.47998046875,8219.759765625,654860000,7642040000,4447260000
2020-03-11,23553.220703125,2741.3798828125,7952.0498046875,23553.220703125,2741.3798828125,7952.0498046875,24604.630859375,2825.60009765625,8181.35986328125,23328.3203125,2707.219970703125,7850.9501953125,24604.630859375,2825.60009765625,8136.25,663960000,7431200000,4302610000
2020-03-12,21200.619140625,2480.639892578125,7201.7998046875,21200.619140625,2480.639892578125,7201.7998046875,22837.94921875,2660.949951171875,7712.330078125,21154.4609375,2478.860107421875,7194.669921875,22184.7109375,2630.860107421875,7398.580078125,908260000,8850810000,5099350000
2020-03-13,23185.619140625,2711.02001953125,7874.8798828125,23185.619140625,2711.02001953125,7874.8798828125,23189.759765625,2711.330078125,7875.93017578125,21285.369140625,2492.3701171875,7219.08984375,21973.8203125,2569.989990234375,7610.39013671875,843080000,8299070000,4701070000
2020-03-16,20188.51953125,2386.1298828125,6904.58984375,20188.51953125,2386.1298828125,6904.58984375,21768.279296875,2562.97998046875,7422.2001953125,20116.4609375,2380.93994140625,6882.85986328125,20917.529296875,2508.590087890625,7392.72998046875,770130000,7805450000,4618120000
2020-03-17,21237.380859375,2529.18994140625,7334.77978515625,21237.380859375,2529.18994140625,7334.77978515625,21379.349609375,2553.929931640625,7406.22998046875,19882.259765625,2367.0400390625,6828.91015625,20487.05078125,2425.659912109375,7072.0,793060000,8370250000,4920210000
2020-03-18,19898.919921875,2398.10009765625,6989.83984375,19898.919921875,2398.10009765625,6989.83984375,20489.330078125,2453.570068359375,7182.830078125,18917.4609375,2280.52001953125,6686.35986328125,20188.689453125,2436.5,6902.31982421875,871360000,8799300000,4935000000
2020-03-19,20087.189453125,2409.389892578125,7150.580078125,20087.189453125,2409.389892578125,7150.580078125,20442.630859375,2466.969970703125,7341.3798828125,19177.130859375,2319.780029296875,6858.3798828125,19830.009765625,2393.47998046875,6996.4501953125,780300000,7956100000,4778490000
2020-03-20,19173.98046875,2304.919921875,6879.52001953125,19173.98046875,2304.919921875,6879.52001953125,20531.259765625,2453.010009765625,7354.43994140625,19094.26953125,2295.56005859375,6854.669921875,20253.150390625,2431.93994140625,7248.06982421875,872290000,9053950000,5260300000
2020-03-23,18591.9296875,2237.39990234375,6860.669921875,18591.9296875,2237.39990234375,6860.669921875,19121.009765625,2300.72998046875,6984.93994140625,18213.650390625,2191.860107421875,6631.419921875,19028.359375,2290.7099609375,6847.27978515625,787970000,7411380000,4348410000
2020-03-24,20704.91015625,2447.330078125,7417.85986328125,20704.91015625,2447.330078125,7417.85986328125,20737.69921875,2449.7099609375,7418.3701171875,19649.25,2344.43994140625,7169.85986328125,19722.189453125,2344.43994140625,7196.14990234375,799340000,7563150000,4441080000
2020-03-25,21200.55078125,2475.56005859375,7384.2998046875,21200.55078125,2475.56005859375,7384.2998046875,22019.9296875,2571.419921875,7671.2099609375,20538.33984375,2407.530029296875,7276.39990234375,21050.33984375,2457.77001953125,7421.35986328125,796320000,8300010000,4683630000
2020-03-26,22552.169921875,2630.070068359375,7797.5400390625,22552.169921875,2630.070068359375,7797.5400390625,22595.060546875,2637.010009765625,7809.830078125,21427.099609375,2500.719970703125,7462.2099609375,21468.380859375,2501.2900390625,7462.2099609375,705180000,7766990000,4014670000
2020-03-27,21636.779296875,2541.469970703125,7502.3798828125,21636.779296875,2541.469970703125,7502.3798828125,22327.5703125,2615.909912109375,7716.240234375,21469.26953125,2520.02001953125,7491.14013671875,21898.470703125,2555.8701171875,7554.25,588830000,6201670000,3989120000
2020-03-30,22327.48046875,2626.64990234375,7774.14990234375,22327.48046875,2626.64990234375,7774.14990234375,22378.08984375,2631.800048828125,7784.35009765625,21522.080078125,2545.280029296875,7539.97021484375,21678.220703125,2558.97998046875,7583.4599609375,545540000,5751120000,3870770000
2020-03-31,21917.16015625,2584.590087890625,7700.10009765625,21917.16015625,2584.590087890625,7700.10009765625,22480.369140625,2641.389892578125,7880.31005859375,21852.080078125,2571.14990234375,7642.85986328125,22208.419921875,2614.68994140625,7740.06005859375,571210000,6576210000,4078960000
2020-04-01,20943.509765625,2470.5,7360.580078125,20943.509765625,2470.5,7360.580078125,21487.240234375,2522.75,7566.3701171875,20784.4296875,2447.489990234375,7301.97998046875,21227.380859375,2498.080078125,7459.5,506680000,5964000000,3700040000
2020-04-02,21413.439453125,2526.89990234375,7487.31005859375,21413.439453125,2526.89990234375,7487.31005859375,21477.76953125,2533.219970703125,7501.7001953125,20735.01953125,2455.7900390625,7307.9501953125,20819.4609375,2458.5400390625,7317.4501953125,529540000,6464190000,3622170000
2020-04-03,21052.529296875,2488.64990234375,7373.080078125,21052.529296875,2488.64990234375,7373.080078125,21447.810546875,2538.179931640625,7518.72021484375,20863.08984375,2459.9599609375,7288.10986328125,21285.9296875,2514.919921875,7477.27001953125,450010000,6096970000,3294260000
2020-04-06,22679.990234375,2663.679931640625,7913.240234375,22679.990234375,2663.679931640625,7913.240234375,22783.44921875,2676.85009765625,7938.330078125,21693.630859375,2574.570068359375,7617.7900390625,21693.630859375,2578.280029296875,7660.169921875,610760000,6403840000,3849130000
2020-04-07,22653.859375,2659.409912109375,7887.259765625,22653.859375,2659.409912109375,7887.259765625,23617.240234375,2756.889892578125,8146.43017578125,22634.44921875,2657.669921875,7881.22021484375,23537.439453125,2738.64990234375,8129.990234375,594660000,7050410000,4085960000
2020-04-08,23433.5703125,2749.97998046875,8090.89990234375,23433.5703125,2749.97998046875,8090.89990234375,23513.400390625,2760.75,8114.43017578125,22682.990234375,2663.300048828125,7901.93994140625,22893.470703125,2685.0,7975.72021484375,472740000,5875710000,3487440000
2020-04-09,23719.369140625,2789.820068359375,8153.580078125,23719.369140625,2789.820068359375,8153.580078125,24008.990234375,2818.570068359375,8227.91015625,23504.08984375,2762.360107421875,8072.31982421875,23690.66015625,2776.989990234375,8169.009765625,566400000,7899550000,4145460000
2020-04-13,23390.76953125,2761.6298828125,8192.419921875,23390.76953125,2761.6298828125,8192.419921875,23698.9296875,2782.4599609375,8200.4404296875,23095.349609375,2721.169921875,8035.9501953125,23698.9296875,2782.4599609375,8127.68994140625,394320000,5319530000,3184660000
2020-04-14,23949.759765625,2846.06005859375,8515.740234375,23949.759765625,2846.06005859375,8515.740234375,24040.580078125,2851.85009765625,8531.1103515625,23683.439453125,2805.10009765625,8338.080078125,23690.5703125,2805.10009765625,8353.2099609375,485910000,5615730000,3767410000
2020-04-15,23504.349609375,2783.360107421875,8393.1796875,23504.349609375,2783.360107421875,8393.1796875,23649.720703125,2801.8798828125,8464.66015625,23233.3203125,2761.5400390625,8308.7900390625,23600.720703125,2795.639892578125,8355.9599609375,437630000,5208000000,3347920000
2020-04-16,23537.6796875,2799.550048828125,8532.3603515625,23537.6796875,2799.550048828125,8532.3603515625,23598.080078125,2806.510009765625,8560.16015625,23211.380859375,2764.320068359375,8393.26953125,23543.66015625,2799.340087890625,8479.1103515625,471050000,5228810000,4057800000
2020-04-17,24242.490234375,2874.56005859375,8650.1396484375,24242.490234375,2874.56005859375,8650.1396484375,24264.2109375,2879.219970703125,8670.2998046875,23817.150390625,2830.8798828125,8531.6904296875,23817.150390625,2842.429931640625,8667.48046875,525950000,5804810000,4348310000
2020-04-20,23650.439453125,2823.159912109375,8560.73046875,23650.439453125,2823.159912109375,8560.73046875,24108.689453125,2868.97998046875,8684.91015625,23627.189453125,2820.429931640625,8553.3798828125,24095.099609375,2845.6201171875,8553.3798828125,423410000,5228630000,3827370000
2020-04-21,23018.880859375,2736.56005859375,8263.23046875,23018.880859375,2736.56005859375,8263.23046875,23365.25,2785.5400390625,8480.2900390625,22941.880859375,2727.10009765625,8215.6904296875,23365.25,2784.81005859375,8460.6904296875,485140000,5121010000,3788180000
2020-04-22,23475.8203125,2799.31005859375,8495.3798828125,23475.8203125,2799.31005859375,8495.3798828125,23613.099609375,2815.10009765625,8537.3095703125,23339.599609375,2775.949951171875,8404.5400390625,23437.33984375,2787.889892578125,8434.5498046875,352880000,5084920000,3041520000
2020-04-23,23515.259765625,2797.800048828125,8494.75,23515.259765625,2797.800048828125,8494.75,23885.359375,2844.89990234375,8635.23046875,23483.349609375,2794.260009765625,8475.2001953125,23543.08984375,2810.419921875,8528.83984375,389290000,5773530000,3759890000
2020-04-24,23775.26953125,2836.739990234375,8634.51953125,23775.26953125,2836.739990234375,8634.51953125,23826.0,2842.7099609375,8642.9296875,23417.6796875,2791.760009765625,8464.419921875,23628.240234375,2812.639892578125,8530.080078125,376020000,5382810000,3696020000
2020-04-27,24133.779296875,2878.47998046875,8730.16015625,24133.779296875,2878.47998046875,8730.16015625,24207.650390625,2887.719970703125,8754.5703125,23840.609375,2852.889892578125,8697.3701171875,23866.150390625,2854.64990234375,8717.98046875,389390000,5203930000,3694980000
2020-04-28,24101.55078125,2863.389892578125,8607.73046875,24101.55078125,2863.389892578125,8607.73046875,24512.240234375,2921.14990234375,8830.5703125,24031.19921875,2860.7099609375,8600.7001953125,24357.169921875,2909.9599609375,8825.6904296875,400250000,5691160000,3730350000
2020-04-29,24633.859375,2939.510009765625,8914.7099609375,24633.859375,2939.510009765625,8914.7099609375,24764.76953125,2954.860107421875,8957.26953125,24453.990234375,2912.159912109375,8765.009765625,24490.369140625,2918.4599609375,8802.7001953125,455290000,6645640000,4407140000
2020-04-30,24345.720703125,2912.429931640625,8889.5498046875,24345.720703125,2912.429931640625,8889.5498046875,24585.5703125,2930.909912109375,8926.1103515625,24186.900390625,2892.469970703125,8825.830078125,24585.5703125,2930.909912109375,8911.01953125,487840000,6544980000,4335660000
2020-05-01,23723.689453125,2830.7099609375,8604.9501953125,23723.689453125,2830.7099609375,8604.9501953125,24120.779296875,2869.090087890625,8754.4599609375,23645.30078125,2821.610107421875,8566.83984375,24120.779296875,2869.090087890625,8681.2900390625,418160000,4759810000,3741300000
2020-05-04,23749.759765625,2842.739990234375,8710.7099609375,23749.759765625,2842.739990234375,8710.7099609375,23769.560546875,2844.239990234375,8715.8203125,23361.16015625,2797.85009765625,8537.830078125,23581.55078125,2815.010009765625,8555.3203125,355360000,4735930000,3443140000
2020-05-05,23883.08984375,2868.43994140625,8809.1201171875,23883.08984375,2868.43994140625,8809.1201171875,24169.720703125,2898.22998046875,8909.9599609375,23868.91015625,2863.550048828125,8781.3095703125,23958.880859375,2868.8798828125,8809.66015625,369710000,5140290000,3933550000
2020-05-06,23664.640625,2848.419921875,8854.3896484375,23664.640625,2848.419921875,8854.3896484375,24054.58984375,2891.110107421875,8933.25,23661.140625,2847.64990234375,8819.3701171875,23978.880859375,2883.139892578125,8874.7001953125,377450000,4892570000,3656750000
2020-05-07,23875.890625,2881.18994140625,8979.66015625,23875.890625,2881.18994140625,8979.66015625,24094.619140625,2901.919921875,9015.990234375,23834.390625,2876.47998046875,8932.8603515625,23837.2109375,2878.260009765625,8973.7802734375,369890000,5178790000,3787220000
2020-05-08,24331.3203125,2929.800048828125,9121.3203125,24331.3203125,2929.800048828125,9121.3203125,24349.900390625,2932.159912109375,9125.98046875,24107.05078125,2902.8798828125,9018.2099609375,24107.8203125,2908.830078125,9056.8896484375,335760000,4876030000,3813630000
2020-05-11,24221.990234375,2930.18994140625,9192.33984375,24221.990234375,2930.18994140625,9192.33984375,24366.2109375,2944.25,9241.919921875,24070.220703125,2903.43994140625,9053.169921875,24256.44921875,2915.4599609375,9054.91015625,352400000,4819730000,3925450000
2020-05-12,23764.779296875,2870.1201171875,9002.5498046875,23764.779296875,2870.1201171875,9002.5498046875,24382.08984375,2945.820068359375,9250.9599609375,23761.580078125,2869.590087890625,9000.0703125,24292.83984375,2939.5,9225.150390625,359480000,5119630000,4336510000
2020-05-13,23247.970703125,2820.0,8863.169921875,23247.970703125,2820.0,8863.169921875,23708.900390625,2874.139892578125,9074.16015625,23067.640625,2793.14990234375,8752.6796875,23702.16015625,2865.860107421875,9006.0498046875,469950000,6151650000,4273210000
2020-05-14,23625.33984375,2852.5,8943.7197265625,23625.33984375,2852.5,8943.7197265625,23630.859375,2852.800048828125,8945.7099609375,22789.619140625,2766.639892578125,8705.25,23049.060546875,2794.5400390625,8788.0400390625,472700000,5651130000,3965970000
2020-05-15,23685.419921875,2863.699951171875,9014.5595703125,23685.419921875,2863.699951171875,9014.5595703125,23730.080078125,2865.010009765625,9018.400390625,23354.150390625,2816.780029296875,8821.3798828125,23454.830078125,2829.949951171875,8839.990234375,491510000,5507700000,4240690000
2020-05-18,24597.369140625,2953.909912109375,9234.830078125,24597.369140625,2953.909912109375,9234.830078125,24708.5390625,2968.090087890625,9267.2197265625,24059.98046875,2913.860107421875,9154.349609375,24059.98046875,2913.860107421875,9177.150390625,484190000,6373670000,4341820000
2020-05-19,24206.859375,2922.93994140625,9185.099609375,24206.859375,2922.93994140625,9185.099609375,24599.5,2964.2099609375,9317.25,24202.9609375,2922.35009765625,9183.25,24577.48046875,2948.590087890625,9227.4599609375,374100000,4984330000,4193550000
2020-05-20,24575.900390625,2971.610107421875,9375.7802734375,24575.900390625,2971.610107421875,9375.7802734375,24649.48046875,2980.2900390625,9392.8203125,24455.939453125,2953.6298828125,9304.2001953125,24455.939453125,2953.6298828125,9305.6201171875,366510000,5005380000,4315500000
2020-05-21,24474.119140625,2948.510009765625,9284.8798828125,24474.119140625,2948.510009765625,9284.8798828125,24718.4609375,2978.5,9405.25,24370.880859375,2938.570068359375,9254.849609375,24564.26953125,2969.949951171875,9375.1904296875,346770000,4976620000,3745270000
2020-05-22,24465.16015625,2955.449951171875,9324.58984375,24465.16015625,2955.449951171875,9324.58984375,24481.640625,2956.760009765625,9328.2802734375,24294.0703125,2933.590087890625,9239.41015625,24461.98046875,2948.050048828125,9278.5498046875,255660000,3970860000,3668070000
2020-05-26,24995.109375,2991.77001953125,9340.2197265625,24995.109375,2991.77001953125,9340.2197265625,25176.419921875,3021.719970703125,9501.2099609375,24781.83984375,2988.169921875,9333.16015625,24781.83984375,3004.080078125,9501.2099609375,424380000,5848500000,4448950000
2020-05-27,25548.26953125,3036.1298828125,9412.3603515625,25548.26953125,3036.1298828125,9412.3603515625,25551.560546875,3036.25,9414.6201171875,25009.869140625,2969.75,9144.2802734375,25298.630859375,3015.64990234375,9346.1201171875,411230000,6398000000,4489110000
2020-05-28,25400.640625,3029.72998046875,9368.990234375,25400.640625,3029.72998046875,9368.990234375,25758.7890625,3068.669921875,9523.6396484375,25358.73046875,3023.39990234375,9345.2802734375,25697.359375,3046.610107421875,9392.990234375,377800000,5447020000,4113660000
2020-05-29,25383.109375,3044.31005859375,9489.8701171875,25383.109375,3044.31005859375,9489.8701171875,25482.80078125,3049.169921875,9505.5498046875,25031.669921875,2998.610107421875,9324.73046875,25324.150390625,3025.169921875,9382.349609375,527620000,7297550000,4742290000
2020-06-01,25475.01953125,3055.72998046875,9552.0498046875,25475.01953125,3055.72998046875,9552.0498046875,25508.830078125,3062.179931640625,9571.2802734375,25220.66015625,3031.5400390625,9462.3203125,25342.990234375,3038.780029296875,9471.419921875,338310000,4684170000,3847770000
2020-06-02,25742.650390625,3080.820068359375,9608.3798828125,25742.650390625,3080.820068359375,9608.3798828125,25743.130859375,3081.070068359375,9611.2197265625,25523.740234375,3051.639892578125,9472.080078125,25582.51953125,3064.780029296875,9566.5302734375,352610000,5197150000,3990080000
2020-06-03,26269.890625,3122.8701171875,9682.91015625,26269.890625,3122.8701171875,9682.91015625,26337.75,3130.93994140625,9707.7802734375,25906.880859375,3098.89990234375,9627.169921875,25906.880859375,3098.89990234375,9651.8603515625,398790000,6005560000,4679030000
2020-06-04,26281.8203125,3112.35009765625,9615.8095703125,26281.8203125,3112.35009765625,9615.8095703125,26384.099609375,3128.909912109375,9716.1396484375,26082.310546875,3090.409912109375,9560.41015625,26226.490234375,3111.56005859375,9649.650390625,372190000,6451290000,6141320000
2020-06-05,27110.98046875,3193.929931640625,9814.080078125,27110.98046875,3193.929931640625,9814.080078125,27338.30078125,3211.719970703125,9845.6904296875,26836.80078125,3163.840087890625,9685.349609375,26836.80078125,3163.840087890625,9703.5400390625,542310000,8639300000,6607730000
2020-06-08,27572.439453125,3232.389892578125,9924.75,27572.439453125,3232.389892578125,9924.75,27580.2109375,3233.1298828125,9927.1298828125,27232.48046875,3196.0,9780.6103515625,27232.9296875,3199.919921875,9823.4404296875,430200000,8498300000,6197330000
2020-06-09,27272.30078125,3207.179931640625,9953.75,27272.30078125,3207.179931640625,9953.75,27447.369140625,3222.7099609375,10002.5,27151.060546875,3193.110107421875,9863.26953125,27447.369140625,3213.320068359375,9867.1904296875,381430000,6410930000,5319450000
2020-06-10,26989.990234375,3190.139892578125,10020.349609375,26989.990234375,3190.139892578125,10020.349609375,27355.220703125,3223.27001953125,10086.8896484375,26938.05078125,3181.489990234375,9962.580078125,27251.890625,3213.419921875,10012.3203125,448930000,6598870000,5170860000
2020-06-11,25128.169921875,3002.10009765625,9492.73046875,25128.169921875,3002.10009765625,9492.73046875,26294.080078125,3123.530029296875,9868.080078125,25082.720703125,2999.489990234375,9491.3095703125,26282.509765625,3123.530029296875,9791.240234375,647780000,7037320000,5300850000
2020-06-12,25605.5390625,3041.31005859375,9588.8095703125,25605.5390625,3041.31005859375,9588.8095703125,25965.55078125,3088.419921875,9768.6396484375,25078.41015625,2984.469970703125,9413.6201171875,25659.419921875,3071.0400390625,9715.8701171875,514440000,5845330000,4388990000
2020-06-15,25763.16015625,3066.590087890625,9726.01953125,25763.16015625,3066.590087890625,9726.01953125,25891.580078125,3079.760009765625,9756.0703125,24843.1796875,2965.659912109375,9403.0,25270.390625,2993.760009765625,9426.900390625,461230000,5757480000,4476010000
2020-06-16,26289.98046875,3124.739990234375,9895.8701171875,26289.98046875,3124.739990234375,9895.8701171875,26611.029296875,3153.449951171875,9963.6298828125,25811.69921875,3076.06005859375,9748.3798828125,26326.6796875,3131.0,9949.7802734375,489500000,5845810000,4669320000
2020-06-17,26119.609375,3113.489990234375,9910.5302734375,26119.609375,3113.489990234375,9910.5302734375,26400.0703125,3141.159912109375,9991.2099609375,26068.41015625,3108.030029296875,9891.8095703125,26330.51953125,3136.1298828125,9943.3095703125,328830000,4560450000,4279700000
2020-06-18,26080.099609375,3115.340087890625,9943.0498046875,26080.099609375,3115.340087890625,9943.0498046875,26154.19921875,3120.0,9959.2001953125,25848.529296875,3093.510009765625,9885.66015625,26016.44921875,3101.639892578125,9892.48046875,328390000,4448690000,4335320000
2020-06-19,25871.4609375,3097.739990234375,9946.1201171875,25871.4609375,3097.739990234375,9946.1201171875,26451.439453125,3155.530029296875,10053.91015625,25759.66015625,3083.110107421875,9872.9404296875,26213.099609375,3140.2900390625,10042.1298828125,669390000,8346650000,6093830000
2020-06-22,26024.9609375,3117.860107421875,10056.48046875,26024.9609375,3117.860107421875,10056.48046875,26059.810546875,3120.919921875,10059.6103515625,25667.6796875,3079.389892578125,9916.599609375,25865.080078125,3094.419921875,9945.490234375,351780000,4686690000,4506960000
2020-06-23,26156.099609375,3131.2900390625,10131.3701171875,26156.099609375,3131.2900390625,10131.3701171875,26314.970703125,3154.89990234375,10221.849609375,26105.970703125,3127.1201171875,10112.4404296875,26159.390625,3138.699951171875,10130.830078125,389980000,4711850000,5755170000
2020-06-24,25445.939453125,3050.330078125,9909.169921875,25445.939453125,3050.330078125,9909.169921875,25992.9609375,3115.010009765625,10137.5,25296.73046875,3032.1298828125,9842.2197265625,25992.9609375,3114.39990234375,10092.919921875,450120000,5597680000,5589130000
2020-06-25,25745.599609375,3083.760009765625,10017.0,25745.599609375,3083.760009765625,10017.0,25769.609375,3086.25,10023.2802734375,25209.7890625,3024.010009765625,9810.4697265625,25365.220703125,3046.60009765625,9899.3603515625,384560000,4847690000,4779640000
2020-06-26,25015.55078125,3009.050048828125,9757.2197265625,25015.55078125,3009.050048828125,9757.2197265625,25641.689453125,3073.72998046875,10000.669921875,24971.029296875,3004.6298828125,9749.0703125,25641.689453125,3073.199951171875,9995.1201171875,640860000,8107850000,7309380000
2020-06-29,25595.80078125,3053.239990234375,9874.150390625,25595.80078125,3053.239990234375,9874.150390625,25601.150390625,3053.889892578125,9877.33984375,25096.16015625,2999.739990234375,9663.6103515625,25152.44921875,3018.590087890625,9771.7197265625,378070000,4473970000,4336290000
2020-06-30,25812.880859375,3100.2900390625,10058.76953125,25812.880859375,3100.2900390625,10058.76953125,25905.380859375,3111.510009765625,10085.58984375,25475.140625,3047.830078125,9863.669921875,25512.4296875,3050.199951171875,9875.2900390625,410780000,4705850000,4510190000
2020-07-01,25734.970703125,3115.860107421875,10154.6298828125,25734.970703125,3115.860107421875,10154.6298828125,26019.310546875,3128.43994140625,10197.1904296875,25713.609375,3101.169921875,10048.0400390625,25879.380859375,3105.919921875,10063.669921875,373180000,4449230000,4624430000
2020-07-02,25827.359375,3130.010009765625,10207.6298828125,25827.359375,3130.010009765625,10207.6298828125,26204.41015625,3165.81005859375,10310.3603515625,25778.119140625,3124.52001953125,10194.0595703125,25936.44921875,3143.639892578125,10268.669921875,349130000,4197720000,4038920000
2020-07-06,26287.029296875,3179.719970703125,10433.650390625,26287.029296875,3179.719970703125,10433.650390625,26297.529296875,3182.590087890625,10462.0498046875,25996.080078125,3155.2900390625,10354.98046875,25996.080078125,3155.2900390625,10360.3798828125,340690000,4759160000,4570260000
2020-07-07,25890.1796875,3145.320068359375,10343.8896484375,25890.1796875,3145.320068359375,10343.8896484375,26174.9296875,3184.14990234375,10518.98046875,25866.580078125,3142.929931640625,10337.98046875,26172.009765625,3166.43994140625,10412.4599609375,346820000,4571330000,4337130000
2020-07-08,26067.279296875,3169.93994140625,10492.5,26067.279296875,3169.93994140625,10492.5,26109.490234375,3171.800048828125,10494.6298828125,25816.25,3136.530029296875,10350.9599609375,25950.060546875,3153.070068359375,10409.349609375,337300000,4937310000,4030210000
2020-07-09,25706.08984375,3152.050048828125,10547.75,25706.08984375,3152.050048828125,10547.75,26103.279296875,3179.780029296875,10578.099609375,25523.509765625,3115.699951171875,10379.91015625,26094.919921875,3176.169921875,10563.7197265625,387610000,4843650000,4013180000
2020-07-10,26075.30078125,3185.0400390625,10617.4404296875,26075.30078125,3185.0400390625,10617.4404296875,26101.3203125,3186.820068359375,10622.349609375,25637.5,3136.219970703125,10447.009765625,25690.349609375,3152.469970703125,10545.91015625,338170000,4524190000,3537510000
2020-07-13,26085.80078125,3155.219970703125,10390.83984375,26085.80078125,3155.219970703125,10390.83984375,26639.08984375,3235.320068359375,10824.7802734375,26044.23046875,3149.429931640625,10368.0400390625,26225.0703125,3205.080078125,10729.919921875,425320000,4902440000,4851880000
2020-07-14,26642.58984375,3197.52001953125,10488.580078125,26642.58984375,3197.52001953125,10488.580078125,26690.51953125,3200.949951171875,10497.830078125,25994.98046875,3127.659912109375,10182.4599609375,26044.169921875,3141.110107421875,10310.25,401640000,4507140000,4461770000
2020-07-15,26870.099609375,3226.56005859375,10550.490234375,26870.099609375,3226.56005859375,10550.490234375,27071.330078125,3238.280029296875,10604.669921875,26692.48046875,3200.760009765625,10420.5400390625,27009.810546875,3225.97998046875,10576.7197265625,384900000,4686830000,4647070000
2020-07-16,26734.7109375,3215.570068359375,10473.830078125,26734.7109375,3215.570068359375,10473.830078125,26879.16015625,3220.389892578125,10499.7900390625,26590.009765625,3198.590087890625,10364.3896484375,26746.5703125,3208.360107421875,10443.8701171875,287330000,3972860000,4277760000
2020-07-17,26671.94921875,3224.72998046875,10503.1904296875,26671.94921875,3224.72998046875,10503.1904296875,26808.4296875,3233.52001953125,10532.6201171875,26619.880859375,3205.64990234375,10421.2099609375,26774.619140625,3224.2099609375,10500.51953125,296460000,4012850000,4361480000
2020-07-20,26680.869140625,3251.840087890625,10767.08984375,26680.869140625,3251.840087890625,10767.08984375,26765.01953125,3258.610107421875,10783.7998046875,26504.19921875,3215.159912109375,10488.0400390625,26660.2890625,3224.2900390625,10526.01953125,309390000,3979340000,4314630000
